warn: LLAMA_ARG_REPACK environment variable is set, but will be overwritten by command line argument --no-repack
[E2-FOLD] arch=qwen35moe experts_folded R=-1 lead=0 unique_ffn=11/48 gamma=1.000 map=[E2-FOLD] shared expert follows the LOGICAL layer
0,0,0,0,0,0,0,7,7,7,7,7,7,13,13,13,13,13,13,19,19,19,19,19,19,19,26,26,26,26,26,26,32,32,32,32,32,32,38,38,38,38,38,38,44,45,46,47
[E2-FOLD] mixer (attn / delta-net) is NOT folded — logical index kept
0.00.750.316 W model has unused tensor blk.41.post_attention_norm.weight (size = 12288 bytes) -- ignoring
0.00.750.371 W model has unused tensor blk.41.ffn_gate_inp.weight (size = 3145728 bytes) -- ignoring
0.00.750.373 W model has unused tensor blk.41.ffn_down_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.377 W model has unused tensor blk.41.ffn_gate_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.378 W model has unused tensor blk.41.ffn_up_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.410 W model has unused tensor blk.42.post_attention_norm.weight (size = 12288 bytes) -- ignoring
0.00.750.458 W model has unused tensor blk.42.ffn_gate_inp.weight (size = 3145728 bytes) -- ignoring
0.00.750.461 W model has unused tensor blk.42.ffn_down_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.464 W model has unused tensor blk.42.ffn_gate_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.466 W model has unused tensor blk.42.ffn_up_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.496 W model has unused tensor blk.43.post_attention_norm.weight (size = 12288 bytes) -- ignoring
0.00.750.535 W model has unused tensor blk.43.ffn_gate_inp.weight (size = 3145728 bytes) -- ignoring
0.00.750.537 W model has unused tensor blk.43.ffn_down_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.540 W model has unused tensor blk.43.ffn_gate_exps.weight (size = 346030080 bytes) -- ignoring
0.00.750.542 W model has unused tensor blk.43.ffn_up_exps.weight (size = 346030080 bytes) -- ignoring
0.27.875.308 I 
0.27.875.344 I system_info: n_threads = 8 (n_threads_batch = 8) / 10 | MTL : EMBED_LIBRARY = 1 | CPU : NEON = 1 | ARM_FMA = 1 | FP16_VA = 1 | DOTPROD = 1 | LLAMAFILE = 1 | ACCELERATE = 1 | REPACK = 1 | 
0.27.883.370 I hellaswag_score : loaded 10042 tasks from prompt.
0.27.883.375 I ================================= is_spm = 0
0.27.883.376 I hellaswag_score : selecting 400 randomized tasks.
0.28.059.330 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
1	0.00000000%	[0.0000%, 79.3451%]
2	0.00000000%	[0.0000%, 65.7620%]
3	0.00000000%	[0.0000%, 56.1497%]
4	0.00000000%	[0.0000%, 48.9891%]
5	20.00000000%	[3.6224%, 62.4465%]
6	33.33333333%	[9.6771%, 70.0007%]
7	28.57142857%	[8.2219%, 64.1066%]
8	37.50000000%	[13.6844%, 69.4258%]
9	44.44444444%	[18.8779%, 73.3349%]
10	40.00000000%	[16.8180%, 68.7326%]
11	36.36363636%	[15.1665%, 64.6199%]
12	33.33333333%	[13.8120%, 60.9378%]
13	38.46153846%	[17.7097%, 64.4771%]
14	42.85714286%	[21.3808%, 67.4094%]
15	46.66666667%	[24.8095%, 69.8830%]
16	50.00000000%	[27.9996%, 72.0004%]
17	47.05882353%	[26.1651%, 69.0368%]
18	44.44444444%	[24.5595%, 66.2836%]
19	42.10526316%	[23.1419%, 63.7241%]
20	45.00000000%	[25.8198%, 65.7915%]
21	47.61904762%	[28.3440%, 67.6305%]
22	45.45454545%	[26.9203%, 65.3402%]
23	47.82608696%	[29.2372%, 67.0373%]
24	45.83333333%	[27.8913%, 64.9251%]
25	44.00000000%	[26.6656%, 62.9327%]
26	42.30769231%	[25.5444%, 61.0514%]
27	44.44444444%	[27.5859%, 62.6870%]
28	42.85714286%	[26.5085%, 60.9292%]
29	41.37931034%	[25.5132%, 59.2622%]
30	40.00000000%	[24.5906%, 57.6796%]
31	41.93548387%	[26.4155%, 59.2337%]
32	43.75000000%	[28.1653%, 60.6744%]
33	45.45454545%	[29.8429%, 62.0141%]
34	47.05882353%	[31.4515%, 63.2633%]
35	48.57142857%	[32.9942%, 64.4312%]
36	47.22222222%	[31.9860%, 62.9941%]
37	45.94594595%	[31.0386%, 61.6160%]
38	47.36842105%	[32.4790%, 62.7410%]
39	46.15384615%	[31.5669%, 61.4306%]
40	45.00000000%	[30.7053%, 60.1709%]
41	43.90243902%	[29.8901%, 58.9595%]
42	42.85714286%	[29.1177%, 57.7938%]
43	41.86046512%	[28.3846%, 56.6714%]
44	43.18181818%	[29.6827%, 57.7759%]
45	42.22222222%	[28.9687%, 56.6992%]
46	41.30434783%	[28.2886%, 55.6605%]
47	40.42553191%	[27.6400%, 54.6579%]
48	41.66666667%	[28.8497%, 55.7187%]
49	40.81632653%	[28.2152%, 54.7527%]
50	40.00000000%	[27.6084%, 53.8186%]
51	41.17647059%	[28.7544%, 54.8347%]
52	40.38461538%	[28.1597%, 53.9324%]
53	39.62264151%	[27.5894%, 53.0585%]
54	38.88888889%	[27.0419%, 52.2117%]
55	38.18181818%	[26.5160%, 51.3908%]
56	37.50000000%	[26.0102%, 50.5946%]
57	38.59649123%	[27.0627%, 51.5703%]
58	39.65517241%	[28.0888%, 52.5068%]
59	40.67796610%	[29.0890%, 53.4066%]
60	40.00000000%	[28.5695%, 52.6339%]
61	39.34426230%	[28.0684%, 51.8827%]
62	38.70967742%	[27.5846%, 51.1522%]
63	38.09523810%	[27.1175%, 50.4414%]
64	37.50000000%	[26.6660%, 49.7496%]
65	36.92307692%	[26.2294%, 49.0762%]
66	36.36363636%	[25.8070%, 48.4204%]
67	35.82089552%	[25.3981%, 47.7815%]
68	35.29411765%	[25.0020%, 47.1589%]
69	34.78260870%	[24.6181%, 46.5521%]
70	35.71428571%	[25.5033%, 47.4116%]
71	35.21126761%	[25.1227%, 46.8179%]
72	36.11111111%	[25.9817%, 47.6475%]
73	35.61643836%	[25.6045%, 47.0665%]
74	36.48648649%	[26.4386%, 47.8682%]
75	36.00000000%	[26.0649%, 47.2993%]
76	36.84210526%	[26.8754%, 48.0749%]
77	37.66233766%	[27.6700%, 48.8272%]
78	38.46153846%	[28.4490%, 49.5572%]
79	39.24050633%	[29.2129%, 50.2660%]
80	38.75000000%	[28.8246%, 49.7063%]
81	38.27160494%	[28.4465%, 49.1588%]
82	39.02439024%	[29.1847%, 49.8464%]
83	39.75903614%	[29.9089%, 50.5152%]
84	40.47619048%	[30.6196%, 51.1658%]
85	40.00000000%	[30.2362%, 50.6286%]
86	40.69767442%	[30.9291%, 51.2617%]
87	40.22988506%	[30.5508%, 50.7353%]
88	40.90909091%	[31.2268%, 51.3519%]
89	40.44943820%	[30.8534%, 50.8358%]
90	41.11111111%	[31.5132%, 51.4368%]
91	41.75824176%	[32.1613%, 52.0228%]
92	41.30434783%	[31.7891%, 51.5167%]
93	40.86021505%	[31.4255%, 51.0200%]
94	41.48936170%	[32.0550%, 51.5920%]
95	41.05263158%	[31.6962%, 51.1046%]
96	41.66666667%	[32.3116%, 51.6630%]
97	41.23711340%	[31.9573%, 51.1845%]
98	41.83673469%	[32.5592%, 51.7301%]
99	42.42424242%	[33.1511%, 52.2633%]
100	42.00000000%	[32.7984%, 51.7935%]
101	41.58415842%	[32.4532%, 51.3319%]
102	42.15686275%	[33.0296%, 51.8535%]
103	41.74757282%	[32.6887%, 51.3998%]
104	42.30769231%	[33.2532%, 51.9102%]
105	41.90476190%	[32.9166%, 51.4643%]
106	42.45283019%	[33.4696%, 51.9639%]
107	42.99065421%	[34.0141%, 52.4531%]
108	43.51851852%	[34.5501%, 52.9322%]
109	43.11926606%	[34.2129%, 52.4941%]
110	43.63636364%	[34.7385%, 52.9637%]
111	44.14414414%	[35.2562%, 53.4239%]
112	44.64285714%	[35.7660%, 53.8750%]
113	45.13274336%	[36.2683%, 54.3172%]
114	44.73684211%	[35.9294%, 53.8874%]
115	45.21739130%	[36.4224%, 54.3216%]
116	44.82758621%	[36.0880%, 53.8988%]
117	44.44444444%	[35.7597%, 53.4824%]
118	44.91525424%	[36.2420%, 53.9091%]
119	45.37815126%	[36.7175%, 54.3279%]
120	45.00000000%	[36.3917%, 53.9185%]
121	44.62809917%	[36.0718%, 53.5150%]
122	45.08196721%	[36.5373%, 53.9269%]
123	45.52845528%	[36.9963%, 54.3314%]
124	45.96774194%	[37.4490%, 54.7288%]
125	46.40000000%	[37.8955%, 55.1192%]
126	46.82539683%	[38.3359%, 55.5027%]
127	47.24409449%	[38.7703%, 55.8797%]
128	46.87500000%	[38.4475%, 55.4846%]
129	46.51162791%	[38.1300%, 55.0950%]
130	46.15384615%	[37.8178%, 54.7106%]
131	46.56488550%	[38.2428%, 55.0827%]
132	46.21212121%	[37.9345%, 54.7039%]
133	46.61654135%	[38.3528%, 55.0703%]
134	47.01492537%	[38.7656%, 55.4306%]
135	47.40740741%	[39.1732%, 55.7851%]
136	47.79411765%	[39.5755%, 56.1339%]
137	48.17518248%	[39.9727%, 56.4772%]
138	47.82608696%	[39.6641%, 56.1058%]
139	47.48201439%	[39.3603%, 55.7392%]
140	47.85714286%	[39.7507%, 56.0781%]
141	48.22695035%	[40.1362%, 56.4117%]
142	48.59154930%	[40.5170%, 56.7403%]
143	48.95104895%	[40.8931%, 57.0639%]
144	49.30555556%	[41.2646%, 57.3826%]
145	49.65517241%	[41.6317%, 57.6965%]
146	50.00000000%	[41.9942%, 58.0058%]
147	50.34013605%	[42.3525%, 58.3105%]
148	50.00000000%	[42.0471%, 57.9529%]
149	50.33557047%	[42.4005%, 58.2538%]
150	50.66666667%	[42.7497%, 58.5503%]
151	50.33112583%	[42.4476%, 58.1982%]
152	50.00000000%	[42.1499%, 57.8501%]
153	50.32679739%	[42.4939%, 58.1437%]
154	50.64935065%	[42.8340%, 58.4331%]
155	50.96774194%	[43.1701%, 58.7186%]
156	50.64102564%	[42.8750%, 58.3763%]
157	50.31847134%	[42.5839%, 58.0379%]
