t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
95,162,9290,1719,62,1054,15219803,164978
96,162,10009,1717,58,1054,15265880,164978
97,162,10766,1710,59,1054,15312240,164978
98,161,2601,1724,63,1054,15351483,164978
99,161,3104,1826,59,1054,15392489,164978
100,161,4592,1772,63,1054,15437059,164978
101,161,5316,1764,61,1054,15483996,164978
102,118,6037,1761,59,1054,15530279,164978
103,117,6759,1759,56,1054,15576512,164978
104,94,7482,1755,59,1054,15623143,164978
105,76,8203,1754,62,1054,15669314,164978
106,59,8924,1753,60,1054,15715512,164978
107,34,9631,1768,55,1054,15760779,164978
108,14,10305,1783,60,1054,15807097,164978
109,14,10948,1780,58,1054,15850446,164978
110,12,2480,1848,57,1054,15889127,164978
111,12,3258,1800,58,1054,15935262,164978
112,10,4089,1762,57,1054,15984639,164978
113,10,4814,1753,63,1054,16031182,164978
114,10,5518,1749,60,1054,16077568,164978
115,10,6238,1747,62,1054,16123910,164978
116,10,6957,1747,61,1054,16169979,164978
117,10,7678,1747,59,1054,16216215,164978
119,10,8399,1751,60,1054,16262268,164978
120,10,9114,1752,58,1054,16308205,164978
121,10,9832,1752,58,1054,16354086,164978
122,10,10552,1751,58,1054,16400204,164978
123,58,2424,1752,59,1054,16439696,164978
124,57,3107,1847,56,1054,16479820,164978
125,42,4630,1812,54,1054,16525035,164978
126,42,5345,1787,60,1054,16571332,164978
127,42,6072,1779,61,1054,16618137,164978
128,42,6796,1773,56,1054,16664607,164978
129,42,7515,1771,56,1054,16710904,164978
130,42,8236,1770,62,1054,16757096,164978
131,39,8958,1770,62,1054,16803488,164978
132,39,9673,1763,62,1054,16849544,164978
133,39,10397,1759,57,1054,16896209,164978
134,39,1793,1755,57,1054,16937614,164978
135,38,2590,1823,55,1054,16979106,164978
136,37,3878,1800,57,1054,17024851,164978
137,35,4612,1781,61,1054,17072824,164978
138,30,5332,1784,56,1054,17118954,164978
139,23,6051,1778,62,1054,17165166,164978
140,22,6774,1776,61,1054,17211723,164978
141,10,7499,1770,56,1054,17258441,164978
142,10,8231,1769,55,1054,17305630,164978
143,10,8957,1768,57,1054,17352158,164978
144,10,9681,1766,60,1054,17398569,164978
145,10,10397,1763,62,1054,17444456,164978
146,10,10993,1765,62,1054,17487643,164978
148,10,2921,1857,62,1054,17525519,164978
149,8,4516,1807,57,1054,17571457,164978
150,9,5228,1798,57,1054,17617240,164978
151,9,5950,1798,56,1054,17663627,164978
152,9,6677,1791,61,1054,17710087,164978
153,9,7398,1789,58,1054,17756706,164978
154,9,8121,1787,59,1054,17803067,164978
155,9,8844,1785,62,1054,17849368,164978
156,9,9552,1783,58,1054,17894703,164978
157,9,10273,1781,59,1054,17940883,164978
158,9,10992,1779,58,1054,17986909,164978
159,426,3006,1762,57,1054,18019556,164978
160,426,3686,1775,60,1054,18063037,164978
161,410,4415,1766,60,1054,18110437,164978
162,380,5146,1757,57,1054,18158265,164978
163,339,5895,1758,60,1054,18209016,164978
164,303,6737,1757,61,1054,18266788,164978
165,271,7575,1756,59,1054,18316882,164978
166,238,8373,1668,61,1054,18371676,164978
167,191,9320,1669,58,1054,18429237,164978
168,151,10101,1666,54,1054,18479336,164978
169,107,10941,1662,57,1054,18533292,164978
170,85,2481,1727,62,1054,18574056,164978
171,50,3181,1692,57,1054,18618889,164978
172,32,4079,1676,60,1054,18665349,164978
173,26,4783,1673,61,1054,18710732,164978
174,22,5499,1673,59,1054,18756964,164978
176,21,6222,1673,58,1054,18803335,164978
177,21,6953,1656,62,1054,18851250,164978
178,21,7677,1651,61,1054,18897746,164978
179,21,8402,1650,59,1054,18944215,164978
180,21,9135,1647,57,1054,18990382,164978
181,21,9834,1643,55,1054,19035808,164978
182,21,10554,1644,55,1054,19082259,164978
183,21,11082,1667,58,1054,19125350,164978
184,21,3146,1731,56,1054,19163946,164978
185,20,4604,1722,55,1054,19210136,164978
186,20,5330,1693,56,1054,19257783,164978
187,20,6169,1694,61,1054,19311876,164978
188,20,7011,1687,61,1054,19366021,164978
189,20,7858,1691,61,1054,19420449,164978
190,20,8641,1716,54,1054,19470658,164978
191,20,9608,1725,61,1054,19533073,164978
192,20,10410,1731,55,1054,19588330,164978
193,422,11187,1649,59,1054,19625333,164978
194,404,3093,1771,54,1054,19670338,164978
195,400,3972,1697,59,1054,19722841,164978
196,373,4783,1677,57,1054,19777477,164978
197,334,5569,1668,57,1054,19828593,164978
198,300,6351,1660,57,1054,19879341,164978
199,262,7261,1653,58,1054,19937554,164978
200,232,8071,1652,61,1054,19989643,164978
201,195,8792,1632,55,1054,20035807,164978
202,157,9635,1631,55,1054,20089980,164978
204,117,10359,1629,62,1054,20136270,164978
205,79,11139,1629,57,1054,20186380,164978
206,60,2558,1753,54,1054,20222393,164978
207,29,3314,1706,59,1054,20267668,164978
208,8,4036,1702,60,1054,20314119,164978
209,8,4765,1689,56,1054,20362590,164978
210,8,5488,1693,54,1054,20408975,164978
211,8,6332,1693,59,1054,20463151,164978
212,8,7174,1691,55,1054,20517221,164978
213,8,7964,1690,60,1054,20570872,164978
214,8,8734,1689,56,1054,20620838,164978
215,8,9757,1687,61,1054,20682833,164978
216,8,10598,1684,55,1054,20736991,164978
217,8,2457,1688,61,1054,20781452,164978
218,7,3129,1796,61,1054,20827522,164978
219,7,4442,1765,55,1054,20880067,164978
220,7,5290,1722,57,1054,20932075,164978
221,7,6086,1739,61,1054,20983830,164978
222,7,6937,1735,61,1054,21042208,164978
223,7,7781,1734,55,1054,21092562,164978
224,7,8511,1749,57,1054,21139662,164978
225,7,9292,1782,61,1054,21189710,164978
226,7,10074,1781,61,1054,21239802,164978
227,7,10853,1770,57,1054,21289726,164978
228,52,2418,1763,51,1054,21325830,164978
229,52,3172,1697,60,1054,21372392,164978
230,45,3900,1689,54,1054,21420883,164978
232,40,4629,1678,61,1054,21468415,164978
233,31,5349,1688,57,1054,21514678,164978
234,23,6135,1687,56,1054,21568725,164978
235,18,6980,1686,60,1054,21622916,164978
236,12,7832,1683,53,1054,21674003,164978
237,8,8662,1679,62,1054,21727285,164978
238,8,9561,1679,63,1054,21784833,164978
239,8,10465,1678,63,1054,21842820,164978
240,8,10088,1679,56,1054,21889689,164978
241,7,3221,1712,59,1054,21936122,164978
242,8,4412,1696,61,1054,21990674,164978
243,8,5206,1692,62,1054,22042970,164978
244,8,5922,1703,55,1054,22089156,164978
245,8,6703,1701,63,1054,22139415,164978
246,8,7670,1698,61,1054,22201482,164978
247,8,8332,1703,60,1054,22247590,164978
248,8,9171,1702,61,1054,22297609,164978
249,8,9951,1700,62,1054,22347593,164978
250,8,10731,1697,58,1054,22398042,164978
251,39,11103,1675,145,1054,22426664,164978
