t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
44,10517,6553,1617,59,1054,31951361,165110
45,10524,6550,1639,55,1054,31981376,165110
46,10557,6550,1661,60,1054,32010218,165110
47,10561,6502,1672,57,1054,32039927,165110
48,10545,6555,1669,55,1054,32067999,165110
49,10550,6553,1672,62,1054,32096810,165110
50,10527,6550,1662,56,1054,32124383,165110
51,10434,6551,1678,58,1054,32152673,165110
52,10354,6551,1675,58,1054,32179615,165110
53,10362,6555,1683,55,1054,32199882,165110
54,10377,6549,1695,54,1054,32227305,165110
55,10361,6551,1691,61,1054,32254740,165110
56,10379,6551,1674,54,1054,32278512,165110
57,10303,6557,1796,56,1054,32300910,165110
58,10284,6549,1812,59,1054,32328993,165110
60,10258,6551,1811,56,1054,32353125,165110
61,10271,6559,1808,58,1054,32378489,165110
62,10264,6553,1802,55,1054,32401159,165110
63,10266,6549,1804,60,1054,32422878,165110
64,10306,6550,1805,56,1054,32447597,165110
65,10344,6489,1826,60,1054,32473973,165110
66,10353,6545,1833,59,1054,32496308,165110
67,10437,6549,1865,55,1054,32521993,165110
68,10281,6556,1789,55,1054,32550653,165110
69,10262,6570,1785,59,1054,32575365,165110
70,10277,6543,1782,62,1054,32602738,165110
71,10274,6544,1782,54,1054,32630690,165110
72,10269,6545,1783,58,1054,32656010,165110
73,10311,6553,1777,59,1054,32683603,165110
74,10350,6553,1803,56,1054,32712813,165110
75,10405,6548,1837,62,1054,32742088,165110
76,10410,6538,1845,59,1054,32770719,165110
77,10336,6559,1827,60,1054,32799473,165110
78,10281,6564,1773,58,1054,32827840,165110
79,10155,6572,1763,59,1054,32857073,165110
81,10091,6572,1766,62,1054,32884478,165110
82,10097,6572,1771,60,1054,32912138,165110
83,10092,6577,1770,58,1054,32937498,165110
84,10151,6572,1810,59,1054,32958453,165110
85,10240,6553,1816,61,1054,32981642,165110
86,10271,6553,1863,60,1054,33012268,165110
87,10295,6549,1881,61,1054,33041164,165110
88,10296,6550,1882,55,1054,33066347,165110
89,10283,6550,1880,61,1054,33092288,165110
90,10254,6553,1879,60,1054,33120131,165110
91,10247,6549,1879,60,1054,33148024,165110
92,10255,6549,1889,58,1054,33174323,165110
93,10228,6553,1878,61,1054,33199149,165110
94,10220,6552,1888,61,1054,33222602,165110
95,10252,6502,1911,60,1054,33243940,165110
96,10226,6555,1903,61,1054,33270837,165110
97,10250,6551,1925,56,1054,33296869,165110
98,10288,6551,1953,57,1054,33317772,165110
100,10269,6556,1931,60,1054,33340642,165110
101,10256,6553,1927,58,1054,33367847,165110
102,10250,6553,1928,58,1054,33390276,165110
103,10250,6559,1930,55,1054,33412438,165110
104,10245,6545,1931,55,1054,33438520,165110
105,10244,6554,1933,60,1054,33464849,165110
106,10238,6554,1938,56,1054,33489820,165110
107,10225,6559,1926,58,1054,33516495,165110
108,10232,6553,1840,58,1054,33544024,165110
109,10222,6555,1877,62,1054,33567899,165110
110,10191,6557,1879,60,1054,33594798,165110
111,10167,6552,1883,62,1054,33621674,165110
112,10112,6554,1859,61,1054,33647581,165110
113,10199,6555,1874,61,1054,33674392,165110
114,10221,6557,1871,59,1054,33701651,165110
115,10250,6555,1899,60,1054,33730937,165110
116,10256,6552,1908,58,1054,33758446,165110
117,10239,6554,1917,60,1054,33786974,165110
118,10228,6559,1926,59,1054,33813833,165110
119,10207,6554,1937,55,1054,33842546,165110
121,10193,6555,1941,55,1054,33872271,165110
122,10181,6554,1949,61,1054,33896549,165110
123,10148,6556,1940,60,1054,33920878,165110
124,10131,6550,1956,55,1054,33950067,165110
125,10113,6551,1971,55,1054,33978582,165110
126,10125,6553,1986,62,1054,34000225,165110
127,10135,6558,2015,56,1054,34027403,165110
128,10114,6544,2023,55,1054,34056694,165110
129,10127,6551,2044,62,1054,34081702,165110
130,10127,6561,2050,58,1054,34106947,165110
131,10031,6558,2040,57,1054,34136680,165110
132,9966,6554,2040,60,1054,34166972,165110
133,9957,6551,2043,56,1054,34194890,165110
134,9925,6551,2056,54,1054,34224274,165110
135,9938,6509,2069,63,1054,34253515,165110
136,10024,6552,2093,55,1054,34282847,165110
137,10047,6553,2108,56,1054,34311699,165110
138,10052,6553,2125,54,1054,34337820,165110
139,10000,6555,2134,59,1054,34366430,165110
140,9964,6557,2098,60,1054,34392738,165110
141,9948,6553,2098,60,1054,34420020,165110
143,9929,6553,2094,59,1054,34441360,165110
144,9947,6555,2097,61,1054,34466578,165110
145,9939,6553,2106,56,1054,34491781,165110
146,9987,6556,2127,55,1054,34512945,165110
147,10001,6555,2143,61,1054,34539276,165110
148,10012,6551,2151,56,1054,34564337,165110
149,9994,6550,2139,61,1054,34589833,165110
150,9982,6556,2136,55,1054,34613576,165110
151,9993,6556,2143,57,1054,34641530,165110
152,9983,6544,2144,59,1054,34666937,165110
153,9979,6550,2132,60,1054,34689231,165110
154,9989,6555,2109,61,1054,34714538,165110
155,10055,6549,2153,54,1054,34742500,165110
156,10026,6554,2120,61,1054,34768462,165110
157,10038,6554,2107,57,1054,34794018,165110
158,10019,6549,2101,62,1054,34821457,165110
159,10025,6550,2098,57,1054,34850868,165110
160,10033,6552,2090,62,1054,34877825,165110
161,10078,6550,1946,86,1054,34902123,165110
162,10071,6581,1830,60,1054,34932784,165110
164,10071,6573,1822,61,1054,34962221,165110
165,10136,6574,1797,56,1054,34987563,165110
166,10148,6578,1802,59,1054,35016751,165110
167,10216,6575,1819,62,1054,35045174,165110
168,10345,6551,1812,61,1054,35072110,165110
169,10417,6554,1818,56,1054,35097991,165110
170,10419,6541,1823,60,1054,35127106,165110
171,10442,6491,1842,62,1054,35155805,165110
172,10447,6500,1862,61,1054,35183348,165110
173,10433,6553,1825,59,1054,35211391,165110
174,10433,6548,1824,60,1054,35238612,165110
175,10445,6548,1824,56,1054,35261827,165110
176,10373,6488,1755,58,1054,35286333,165110
