t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
114,20814,2760,4363,59,1921,233048016,17193182
115,20843,2807,4366,60,1921,233122729,17193182
116,20887,2771,4381,57,1921,233196229,17193182
117,20780,2658,4397,62,1921,233268640,17193182
118,20764,2738,4399,60,1921,233340759,17193182
119,20759,2770,4393,56,1921,233416872,17193182
120,20699,2772,4390,56,1921,233484808,17193182
121,20705,2792,4383,60,1921,233549747,17193182
122,20836,2759,4404,57,1921,233617717,17193182
123,20840,2741,4409,61,1921,233681900,17193182
124,20866,2737,4407,61,1921,233754750,17193182
125,20902,2728,4422,58,1921,233827631,17193182
126,20923,2724,4422,54,1921,233895736,17193182
127,20939,2777,4431,55,1921,233957605,17193182
128,21005,2771,4448,55,1921,234029016,17193182
130,21068,2745,4498,60,1921,234092363,17193182
131,21211,2754,4589,63,1921,234156905,17193182
132,21203,2770,4586,56,1921,234223991,17193182
133,21160,2802,4572,54,1921,234289996,17193182
134,21124,2764,4535,56,1921,234356337,17193182
135,20869,2812,4411,55,1921,234420026,17193182
136,20843,2763,4396,60,1921,234494274,17193182
137,20861,2768,4398,62,1921,234561575,17193182
138,20858,2752,4400,57,1921,234625026,17193182
139,20771,2769,4393,57,1921,234684229,17193182
140,20783,2785,4406,55,1921,234741149,17193182
141,20831,2827,4466,55,1921,234809415,17193182
143,20758,2829,4428,58,1921,234878841,17193182
144,20773,2778,4423,57,1921,234954793,17193182
145,20522,3042,4395,61,1921,235010604,17193182
146,20254,3205,4413,58,1921,235058403,17193182
147,20440,2798,4447,55,1921,235134920,17193182
148,20624,2742,4488,62,1921,235214457,17193182
149,20686,2812,4468,55,1921,235285446,17193182
150,20861,2771,4464,57,1921,235356995,17193182
151,20857,2777,4451,58,1921,235424239,17193182
152,20780,2760,4423,60,1921,235486002,17193182
153,20848,2818,4488,57,1921,235543100,17193182
154,20961,2824,4579,61,1921,235610644,17193182
155,20894,2797,4513,62,1921,235672230,17193182
156,20675,2822,4425,57,1921,235723404,17193182
158,20679,2794,4421,60,1921,235777546,17193182
159,20555,2883,4389,62,1921,235836071,17193182
160,20555,2825,4386,56,1921,235907702,17193182
161,20528,2755,4369,61,1921,235979609,17193182
162,20566,2705,4384,56,1921,236050620,17193182
163,20783,2707,4426,61,1921,236115688,17193182
164,20751,2786,4455,56,1921,236178112,17193182
165,20831,2812,4513,57,1921,236230935,17193182
166,20888,2714,4554,62,1921,236289063,17193182
167,20992,2712,4600,59,1921,236361001,17193182
168,21106,2707,4632,63,1921,236430343,17193182
169,21158,2716,4633,55,1921,236499095,17193182
170,21161,2696,4647,61,1921,236568520,17193182
171,21229,2707,4679,56,1921,236637909,17193182
172,21333,2710,4751,62,1921,236708416,17193182
173,21346,2720,4769,60,1921,236776458,17193182
174,21207,2727,4629,57,1921,236839203,17193182
176,21201,2727,4633,57,1921,236914709,17193182
177,21164,2727,4613,55,1921,236989713,17193182
178,20930,2704,4574,58,1921,237087225,17193182
179,20903,2707,4572,58,1921,237162757,17193182
180,20896,2694,4579,58,1921,237226586,17193182
181,20952,2705,4612,56,1921,237292647,17193182
182,21061,2703,4625,58,1921,237360910,17193182
183,21198,2705,4731,60,1921,237419791,17193182
184,21269,2694,4765,61,1921,237493370,17193182
185,21252,2717,4779,63,1921,237559738,17193182
186,21277,2694,4797,59,1921,237637782,17193182
187,21288,2694,4786,56,1921,237695546,17193182
188,21358,2694,4782,60,1921,237770099,17193182
190,21363,2703,4771,58,1921,237840763,17193182
191,21358,2732,4761,56,1921,237914990,17193182
192,21314,2701,4754,59,1921,237998366,17193182
193,21275,2703,4755,60,1921,238071132,17193182
194,21248,2713,4721,53,1921,238144451,17193182
195,21269,2687,4721,59,1921,238218896,17193182
196,21277,2677,4720,57,1921,238292672,17193182
197,21323,2690,4735,57,1921,238357662,17193182
198,21321,2713,4766,55,1921,238421894,17193182
199,21347,2679,4784,56,1921,238497963,17193182
200,21328,2678,4795,54,1921,238572573,17193182
201,21350,2679,4808,63,1921,238652139,17193182
202,21345,2674,4801,59,1921,238732773,17193182
203,21360,2690,4798,55,1921,238806813,17193182
204,21383,2686,4795,58,1921,238879644,17193182
205,21380,2705,4812,56,1921,238956419,17193182
206,21361,2724,4817,63,1921,239029419,17193182
208,21381,2702,4824,57,1921,239104660,17193182
209,21391,2694,4831,57,1921,239184207,17193182
210,21381,2701,4830,55,1921,239254411,17193182
211,21404,2701,4831,57,1921,239328950,17193182
212,21400,2690,4829,55,1921,239406256,17193182
213,21447,2691,4849,59,1921,239476337,17193182
214,21461,2699,4854,56,1921,239545685,17193182
215,21464,2691,4863,57,1921,239619131,17193182
216,21394,2723,4851,55,1921,239688907,17193182
217,21301,2691,4771,56,1921,239758425,17193182
218,21212,2691,4721,58,1921,239829745,17193182
219,21211,2701,4710,61,1921,239897361,17193182
220,21217,2688,4705,57,1921,239978875,17193182
221,21198,2703,4693,61,1921,240054241,17193182
222,21215,2700,4702,56,1921,240124915,17193182
223,21209,2703,4697,60,1921,240201006,17193182
224,21216,2698,4697,54,1921,240272775,17193182
225,21244,2691,4718,58,1921,240338664,17193182
227,21266,2722,4731,60,1921,240411928,17193182
228,21292,2723,4793,58,1921,240481301,17193182
229,21292,2705,4804,59,1921,240551055,17193182
230,21279,2723,4809,59,1921,240616580,17193182
231,21275,2702,4809,56,1921,240687405,17193182
232,21331,2702,4832,57,1921,240763642,17193182
233,21269,2714,4832,57,1921,240832761,17193182
234,21281,2701,4836,56,1921,240899382,17193182
235,21307,2702,4838,58,1921,240967583,17193182
236,21313,2690,4843,56,1921,241048207,17193182
237,21386,2691,4875,60,1921,241133467,17193182
238,21168,2702,4837,56,1921,241211752,17193182
239,21155,2703,4833,59,1921,241285508,17193182
240,21141,2703,4826,57,1921,241359843,17193182
241,21158,2702,4835,59,1921,241432830,17193182
242,21225,2700,4841,57,1921,241506002,17193182
243,21252,2701,4840,56,1921,241575289,17193182
244,21278,2691,4846,62,1921,241654096,17193182
245,21232,2724,4838,63,1921,241723708,17193182
246,21201,2714,4825,55,1921,241792937,17193182
248,21267,2724,4864,64,1921,241864033,17193182
249,21198,2725,4824,62,1921,241926142,17193182
250,21252,2725,4825,56,1921,241998648,17193182
251,21215,2724,4828,57,1921,242065636,17193182
252,21206,2703,4827,57,1921,242138216,17193182
253,21204,2713,4818,55,1921,242208317,17193182
254,21203,2690,4816,57,1921,242274461,17193182
255,21186,2700,4816,59,1921,242341938,17193182
256,21200,2690,4818,60,1921,242415895,17193182
257,21223,2703,4683,63,1921,242485630,17193182
258,21185,2710,4691,56,1921,242565270,17193182
259,21202,2700,4728,60,1921,242638649,17193182
260,21236,2701,4720,63,1921,242700782,17193182
261,21236,2714,4709,56,1921,242764661,17193182
262,21279,2723,4720,54,1921,242830368,17193182
264,21284,2718,4716,58,1921,242906671,17193182
265,21305,2741,4719,60,1921,242970330,17193182
