t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
86,20290,2772,4844,62,1922,285038244,17193230
88,20256,2865,4862,57,1922,285119284,17193230
89,20236,2772,4839,54,1922,285192837,17193230
90,20279,2864,4827,61,1922,285279384,17193230
91,20286,2863,4874,55,1922,285356022,17193230
92,20292,2818,4878,58,1922,285439569,17193230
93,20333,2726,4867,57,1922,285525679,17193230
94,20309,2748,4885,60,1922,285605463,17193230
95,20382,2721,4931,55,1922,285708274,17193230
96,19906,3007,4885,55,1922,285772940,17193230
97,19681,2976,4831,60,1922,285838833,17193230
98,19727,2906,4865,56,1922,285905127,17193230
99,19937,2804,4900,58,1922,285990212,17193230
101,19678,3104,4855,61,1922,286053853,17193230
102,19730,2907,4877,57,1922,286132692,17193230
103,19923,2918,4894,57,1922,286211825,17193230
104,20043,2854,4933,67,1922,286297498,17193230
105,20147,2844,4979,62,1922,286379243,17193230
106,20208,2846,4982,58,1922,286455971,17193230
107,20376,2846,5009,59,1922,286550259,17193230
108,20457,2835,5068,63,1922,286618586,17193230
109,20598,2802,5138,58,1922,286701448,17193230
110,20364,3057,5127,57,1922,286763242,17193230
111,20283,2930,5115,55,1922,286838681,17193230
112,20302,2769,5123,58,1922,286903277,17193230
113,20077,2956,4974,58,1922,286972799,17193230
115,20188,2711,4977,55,1922,287047164,17193230
116,20095,2956,4921,59,1922,287125522,17193230
117,20123,2930,4929,56,1922,287212369,17193230
118,20175,2789,4986,62,1922,287288328,17193230
119,20320,2643,5024,58,1922,287378567,17193230
120,20326,2935,5008,60,1922,287453260,17193230
121,20442,2700,5058,60,1922,287541935,17193230
122,20481,2697,5064,59,1922,287620589,17193230
123,20549,2627,5113,57,1922,287691892,17193230
124,20711,2627,5162,59,1922,287767829,17193230
125,20808,2627,5179,58,1922,287845896,17193230
126,20673,2818,5135,23,1922,287927437,17193230
127,20367,3023,5089,59,1922,288010631,17193230
128,20562,2786,5015,58,1922,288099839,17193230
130,20589,2767,5038,59,1922,288196308,17193230
131,20170,3004,4878,57,1922,288239694,17193230
132,20244,2656,4936,60,1922,288321093,17193230
133,20220,2728,4932,61,1922,288402180,17193230
134,20171,2809,4920,61,1922,288473332,17193230
135,20251,2649,4835,55,1922,288539912,17193230
136,20277,2645,4808,62,1922,288621509,17193230
