t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
472,331,1616,1341,57,1062,8699083,164646
473,331,1616,1342,60,1062,8699123,164646
474,331,1615,1342,57,1062,8699136,164646
475,331,1616,1342,63,1062,8699152,164646
476,331,1616,1342,61,1062,8699173,164646
477,331,1616,1342,58,1062,8699185,164646
478,331,1616,1342,56,1062,8699198,164646
479,331,1616,1342,58,1062,8699212,164646
480,331,1616,1342,61,1062,8699244,164646
481,331,1616,1342,59,1062,8699258,164646
482,331,1615,1342,57,1062,8699271,164646
483,331,1616,1342,62,1062,8699283,164646
484,331,1615,1342,60,1062,8699296,164646
485,331,1615,1342,60,1062,8699308,164646
486,331,1615,1342,57,1062,8699322,164646
487,331,1615,1342,112,1062,8699335,164646
488,331,1615,1340,105,1062,8699435,164646
489,331,1615,1318,86,1062,8699533,164646
490,331,1615,1317,84,1062,8699559,164646
491,331,1615,1317,82,1062,8699571,164646
492,331,1615,1317,82,1062,8699583,164646
493,331,1615,1317,81,1062,8699597,164646
494,331,1615,1317,79,1062,8699609,164646
495,331,1615,1317,77,1062,8699621,164646
496,331,1615,1317,75,1062,8699634,164646
497,331,1615,1317,110,1062,8699646,164646
499,331,1615,1316,107,1062,8699658,164646
500,331,1615,1316,106,1062,8699671,164646
501,331,1615,1316,104,1062,8699683,164646
502,331,1615,1316,102,1062,8699695,164646
503,331,1615,1316,101,1062,8699708,164646
504,331,1611,1314,60,1062,8700269,164654
505,331,1611,1313,56,1062,8700370,164654
506,331,1611,1313,60,1062,8700411,164654
507,331,1611,1313,57,1062,8700423,164654
508,331,1611,1313,58,1062,8700435,164654
509,331,1611,1313,56,1062,8700455,164654
510,331,1611,1313,63,1062,8700467,164654
511,331,1611,1313,61,1062,8700479,164654
512,331,1610,1313,59,1062,8700492,164654
513,331,1611,1311,61,1062,8700994,164654
514,331,1664,1263,65,1062,8702131,164678
515,331,1692,1249,61,1062,8702287,164713
516,331,1811,1227,65,1062,8702745,164823
517,331,1735,1220,99,1062,8702887,164862
518,331,1680,1220,93,1062,8702912,164862
519,331,1739,1219,76,1054,8702935,164870
520,331,1772,1217,91,1054,8702999,164872
521,331,1698,1216,89,1054,8703097,164872
522,331,1693,1213,65,1054,8703481,164872
523,328,1693,1211,61,1054,8704242,164872
524,323,1683,1211,61,1054,8704285,164872
525,283,1693,1185,57,1054,8704761,164872
527,279,1704,1184,62,1054,8704872,164872
528,275,1703,1183,58,1054,8704913,164872
529,192,1801,1194,110,1054,8705430,164892
530,192,1749,1193,80,1054,8705697,164900
531,181,1770,1192,87,1054,8705709,164902
532,181,1704,1192,85,1054,8705740,164902
533,181,1695,1192,82,1054,8705762,164902
534,181,1704,1191,72,1054,8705946,164902
535,181,1705,1187,58,1054,8706462,164902
536,181,1695,1182,60,1054,8706812,164902
537,181,1677,1182,105,1054,8706824,164902
538,181,1677,1181,105,1054,8706864,164902
539,181,1677,1181,104,1054,8706885,164902
540,181,1679,1180,99,1054,8707079,164902
541,181,1679,1180,98,1054,8707091,164902
542,181,1679,1180,97,1054,8707104,164902
543,181,1678,1180,97,1054,8707117,164902
544,181,1671,1180,96,1054,8707129,164902
545,181,1678,1180,102,1054,8707142,164902
546,181,1678,1180,112,1054,8707156,164902
547,181,1678,1180,110,1054,8707168,164902
548,181,1678,1180,108,1054,8707181,164902
549,181,1678,1180,106,1054,8707193,164902
550,181,1678,1180,105,1054,8707213,164902
551,181,1682,1180,102,1054,8707226,164906
552,181,1678,1180,98,1054,8707238,164906
553,181,1678,1180,98,1054,8707251,164906
554,181,1679,1178,58,1054,8707829,164922
555,181,1696,1176,62,1054,8708011,164942
556,181,1696,1176,58,1054,8708097,164946
558,127,1705,1175,60,1054,8708339,164954
559,127,1707,1175,57,1054,8708388,164954
560,97,1695,1175,64,1054,8708559,164954
561,94,1704,1175,73,1054,8708572,164954
562,94,1695,1175,65,1054,8708594,164954
563,94,1705,1175,80,1054,8708728,164954
564,94,1696,1175,78,1054,8708744,164954
565,94,1705,1175,77,1054,8708756,164954
566,94,1705,1175,75,1054,8708768,164954
567,94,1706,1175,73,1054,8708781,164954
568,94,1706,1175,73,1054,8708793,164954
569,94,1705,1175,77,1054,8708807,164954
570,94,1706,1175,69,1054,8708821,164954
571,94,1722,1174,61,1054,8708864,164954
572,94,1704,1174,57,1054,8708888,164954
573,94,1705,1174,64,1054,8708900,164954
574,94,1705,1174,61,1054,8708914,164954
575,94,1695,1174,60,1054,8708927,164954
576,94,1705,1174,59,1054,8708939,164954
577,94,1704,1174,56,1054,8708953,164954
578,94,1704,1174,62,1054,8708966,164954
579,94,1704,1174,63,1054,8708984,164954
580,94,1705,1174,59,1054,8708996,164954
581,94,1705,1174,58,1054,8709009,164954
582,94,1705,1174,57,1054,8709021,164954
583,94,1695,1173,59,1054,8709183,164954
584,94,1695,1173,61,1054,8709300,164954
585,94,1696,1173,59,1054,8709313,164954
