t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
95,21843,2569,4330,63,1929,174556057,17193071
96,21836,2569,4326,57,1929,174631193,17193071
97,21853,2570,4328,58,1929,174703245,17193071
98,21858,2570,4342,56,1929,174780504,17193071
99,21909,2570,4371,62,1929,174847229,17193071
100,21917,2570,4365,62,1929,174926218,17193071
101,21935,2571,4377,56,1929,174994270,17193071
102,21962,2570,4393,61,1929,175064903,17193071
103,21950,2570,4399,59,1929,175140100,17193071
105,21924,2570,4389,56,1929,175211825,17193071
106,21919,2570,4390,57,1929,175279434,17193071
107,21970,2569,4405,55,1929,175354117,17193071
108,21784,2569,4346,55,1929,175410767,17193071
109,21747,2569,4370,62,1929,175461498,17193071
110,21736,2552,4367,58,1929,175518925,17193071
111,21746,2569,4377,59,1929,175575290,17193071
112,21777,2569,4380,57,1929,175634515,17193071
113,21853,2570,4397,59,1929,175705363,17193071
114,21853,2570,4396,58,1929,175770778,17193071
115,21841,2553,4381,63,1929,175839146,17193071
116,21846,2570,4372,57,1929,175906801,17193071
117,21876,2570,4392,55,1929,175978321,17193071
118,21973,2570,4408,57,1929,176049527,17193071
120,21978,2570,4406,58,1929,176117727,17193071
121,21931,2570,4402,54,1929,176186052,17193071
122,21927,2569,4408,60,1929,176257563,17193071
123,21879,2570,4290,61,1929,176321696,17193071
124,21866,2569,4274,58,1929,176393771,17193071
125,21890,2569,4275,57,1929,176463310,17193071
126,21917,2552,4273,59,1929,176533565,17193071
127,21892,2569,4269,55,1929,176608210,17193071
128,21891,2569,4265,53,1929,176681019,17193071
129,21862,2570,4251,57,1929,176747655,17193071
130,21864,2570,4251,59,1929,176817831,17193071
131,21864,2570,4252,61,1929,176891739,17193071
132,21868,2570,4255,55,1929,176961928,17193071
133,21901,2570,4263,63,1929,177033338,17193071
134,21918,2570,4291,59,1929,177107584,17193071
136,21974,2570,4360,55,1929,177176380,17193071
137,21980,2570,4365,55,1929,177246494,17193071
138,21979,2568,4363,61,1929,177313480,17193071
139,21986,2569,4367,56,1929,177381484,17193071
140,21996,2573,4411,58,1929,177440501,17193071
141,21985,2570,4405,55,1929,177499106,17193071
142,21998,2570,4421,58,1929,177553897,17193071
143,21969,2572,4421,59,1929,177611440,17193071
144,21968,2573,4429,53,1929,177680217,17193071
145,22043,2572,4338,62,1929,177753288,17193071
146,21986,2572,4312,60,1929,177824564,17193071
147,22005,2572,4310,57,1929,177892399,17193071
148,22040,2572,4318,55,1929,177954740,17193071
150,22010,2572,4291,58,1929,178021104,17193071
151,22003,2572,4281,55,1929,178093736,17193071
152,21982,2571,4271,59,1929,178158577,17193071
153,21972,2571,4266,59,1929,178225523,17193071
154,21960,2571,4263,57,1929,178294234,17193071
155,21954,2571,4259,58,1929,178362197,17193071
156,21987,2571,4267,62,1929,178442206,17193071
157,21954,2571,4260,61,1929,178507235,17193071
158,21954,2573,4273,59,1929,178572248,17193071
159,21925,2573,4266,55,1929,178645142,17193071
160,21918,2573,4270,61,1929,178706271,17193071
161,21935,2572,4281,58,1929,178778656,17193071
162,21971,2572,4298,56,1929,178841621,17193071
163,21967,2572,4302,58,1929,178915019,17193071
164,21976,2572,4299,60,1929,178976070,17193071
166,21991,2572,4304,58,1929,179042729,17193071
167,21977,2572,4303,55,1929,179117615,17193071
168,21983,2571,4302,62,1929,179185457,17193071
169,21813,2571,4297,56,1929,179261376,17193071
170,21825,2570,4300,58,1929,179325552,17193071
171,21788,2570,4266,60,1929,179397313,17193071
172,21788,2570,4262,59,1929,179474290,17193071
173,21826,2571,4271,58,1929,179537585,17193071
174,21866,2553,4276,59,1929,179605552,17193071
175,21859,2573,4274,55,1929,179671167,17193071
176,21528,2611,4138,58,1929,179732906,17193071
177,21468,2601,4120,56,1929,179797136,17193071
178,21463,2575,4117,55,1929,179868913,17193071
179,21463,2575,4119,55,1929,179947103,17193071
180,21508,2574,4122,55,1929,180023763,17193071
182,21546,2574,4117,62,1929,180100916,17193071
183,21554,2571,4114,58,1929,180178625,17193071
184,21595,2576,4137,60,1929,180247071,17193071
185,21631,2577,4156,62,1929,180319238,17193071
186,21655,2576,4186,61,1929,180393000,17193071
187,21522,2620,4124,55,1929,180462799,17193071
188,21416,2632,4041,61,1929,180519874,17193071
189,21272,2657,3986,61,1929,180575136,17193071
190,21223,2565,3971,58,1929,180646544,17193071
191,21232,2567,3965,59,1929,180717958,17193071
192,21240,2566,3957,58,1929,180792903,17193071
193,21284,2568,3957,55,1929,180859692,17193071
194,21353,2534,3973,61,1929,180924033,17193071
196,21383,2585,3975,53,1929,180992969,17193071
197,21516,2569,4061,55,1929,181059950,17193071
198,21656,2568,4180,55,1929,181124544,17193071
199,21614,2590,4113,61,1929,181187256,17193071
200,21671,2532,4150,58,1929,181268194,17193071
201,21687,2567,4153,55,1929,181337396,17193071
202,21732,2568,4187,59,1929,181404025,17193071
203,21806,2567,4234,59,1929,181476183,17193071
204,21808,2568,4234,60,1929,181544188,17193071
205,21819,2567,4239,55,1929,181614531,17193071
206,21806,2568,4239,60,1929,181680545,17193071
207,21788,2567,4225,59,1929,181743462,17193071
208,21787,2567,4224,56,1929,181818677,17193071
210,21808,2567,4239,55,1929,181882572,17193071
211,21814,2566,4248,54,1929,181951888,17193071
212,21819,2563,4244,54,1929,182021230,17193071
213,21838,2562,4262,59,1929,182086873,17193071
214,21847,2562,4273,57,1929,182149666,17193071
215,21856,2568,4278,55,1929,182215101,17193071
216,21874,2568,4286,55,1929,182291234,17193071
217,21844,2568,4283,58,1929,182368208,17193071
218,21843,2565,4276,53,1929,182448366,17193071
219,21854,2565,4292,57,1929,182526217,17193071
220,21797,2565,4240,59,1929,182596183,17193071
221,21790,2566,4236,56,1929,182664532,17193071
222,21869,2566,4320,56,1929,182727792,17193071
223,21802,2566,4322,61,1929,182798841,17193071
225,21767,2567,4311,57,1929,182867365,17193071
226,21745,2567,4310,60,1929,182945640,17193071
227,21750,2566,4311,60,1929,183016619,17193071
228,21749,2567,4292,55,1929,183086667,17193071
229,21644,2567,4261,59,1929,183152873,17193071
230,21626,2567,4254,58,1929,183219155,17193071
231,21662,2563,4272,62,1929,183284973,17193071
232,21725,2566,4307,55,1929,183353924,17193071
233,21740,2566,4320,56,1929,183422742,17193071
234,21789,2567,4316,58,1929,183487298,17193071
235,21767,2566,4302,63,1929,183551786,17193071
236,21780,2565,4310,54,1929,183629384,17193071
237,21790,2566,4311,59,1929,183693750,17193071
238,21793,2565,4312,58,1929,183768250,17193071
240,21775,2562,4305,54,1929,183837723,17193071
241,21807,2562,4306,58,1929,183898762,17193071
242,21863,2565,4330,60,1929,183958700,17193071
243,21866,2562,4335,57,1929,184019662,17193071
244,21911,2566,4362,60,1929,184092332,17193071
245,21951,2566,4379,61,1929,184152585,17193071
246,21956,2566,4383,54,1929,184222911,17193071
247,21926,2567,4377,57,1929,184307160,17193071
248,21907,2567,4360,60,1929,184393632,17193071
249,21850,2566,4336,54,1929,184470191,17193071
250,21787,2566,4319,57,1929,184539036,17193071
251,21813,2566,4339,56,1929,184615663,17193071
252,21809,2566,4342,59,1929,184690701,17193071
253,21821,2568,4349,55,1929,184763484,17193071
254,21831,2567,4352,58,1929,184840006,17193071
256,21921,2567,4283,61,1929,184922628,17193071
257,21922,2567,4287,56,1929,185001935,17193071
258,21819,2567,4248,55,1929,185066385,17193071
259,21789,2563,4226,59,1929,185136746,17193071
260,21814,2563,4244,56,1929,185209664,17193071
261,21858,2563,4259,56,1929,185282964,17193071
262,21833,2566,4241,56,1929,185356555,17193071
263,21812,2569,4245,56,1929,185439040,17193071
264,21810,2566,4246,55,1929,185519084,17193071
265,21789,2566,4247,59,1929,185595544,17193071
266,21796,2566,4247,56,1929,185669776,17193071
267,21886,2563,4250,56,1929,185747211,17193071
269,21991,2566,4255,54,1929,185870640,17193071
271,22027,2567,4299,58,1929,185960480,17193071
272,22067,2567,4350,58,1929,186036600,17193071
273,21887,2566,4349,63,1929,186114410,17193071
274,21880,2566,4339,58,1929,186181256,17193071
275,21855,2567,4342,60,1929,186243257,17193071
276,21781,2566,4359,55,1929,186311630,17193071
277,21751,2567,4374,58,1929,186384499,17193071
278,21712,2567,4335,57,1929,186470624,17193071
280,21731,2566,4338,62,1929,186538680,17193071
281,21732,2567,4331,53,1929,186612248,17193071
282,21771,2567,4333,59,1929,186681979,17193071
283,21762,2567,4299,54,1929,186756557,17193071
284,21751,2564,4288,57,1929,186824867,17193071
285,21729,2564,4280,55,1929,186900458,17193071
286,21757,2563,4298,57,1929,186979043,17193071
287,21737,2562,4289,57,1929,187051244,17193071
288,21777,2567,4295,60,1929,187126611,17193071
289,21818,2568,4326,59,1929,187201753,17193071
290,21683,2566,4320,58,1929,187275501,17193071
291,21687,2566,4339,62,1929,187342081,17193071
292,21687,2566,4334,59,1929,187430006,17193071
294,21576,2567,4282,60,1929,187541471,17193071
295,21608,2568,4273,60,1929,187615890,17193071
296,21366,2763,4131,51,1929,187684470,17193071
297,21034,2753,4001,58,1929,187748994,17193071
299,21003,2727,3993,57,1929,187834022,17193071
300,20991,2765,3996,57,1929,187899886,17193071
301,21043,2752,4007,63,1929,187967682,17193071
302,20970,2711,3992,56,1929,188025299,17193071
303,21069,2765,3984,57,1929,188086685,17193071
304,21384,2604,4170,57,1929,188162378,17193071
305,21447,2584,4197,60,1929,188238156,17193071
306,21468,2584,4200,55,1929,188318139,17193071
307,21563,2586,4196,58,1929,188400085,17193071
308,21696,2586,4219,58,1929,188480777,17193071
309,21756,2585,4228,59,1929,188553083,17193071
311,21784,2594,4240,54,1929,188625115,17193071
312,21823,2581,4263,56,1929,188690153,17193071
313,21419,2696,4036,61,1929,188741642,17193071
314,21415,2616,4063,62,1929,188801334,17193071
315,21325,2624,4037,57,1929,188872859,17193075
316,21385,2556,4059,56,1929,188946544,17193075
317,21328,2573,4077,59,1929,189027601,17193075
318,21234,2736,4056,63,1929,189093685,17193075
319,21247,2584,4054,57,1929,189162827,17193075
320,21229,2695,4041,57,1929,189236107,17193075
321,21172,2718,4036,60,1929,189299476,17193105
322,21212,2670,4080,58,1929,189364937,17193109
323,21258,2581,4152,55,1929,189432166,17193109
324,21262,2635,4142,55,1929,189494725,17193113
325,21405,2630,4180,61,1929,189562490,17193113
326,21448,2635,4195,61,1929,189624849,17193116
328,21477,2630,4193,54,1929,189697006,17193120
329,21464,2583,4194,55,1929,189775303,17193120
330,21460,2560,4198,60,1929,189848032,17193120
331,21500,2567,4204,57,1929,189913904,17193120
332,21537,2567,4203,56,1929,189981227,17193120
333,21479,2707,4229,62,1929,190045622,17193120
334,21348,2609,4187,63,1929,190117474,17193120
335,21365,2575,4187,57,1929,190198896,17193120
336,21372,2574,4188,61,1929,190271314,17193120
337,21378,2564,4190,58,1929,190337053,17193124
338,21397,2566,4193,55,1929,190412773,17193132
339,21419,2565,4189,60,1929,190488252,17193132
340,21471,2576,4205,61,1921,190556621,17193155
341,21510,2631,4218,57,1921,190621904,17193158
342,21500,2572,4259,57,1921,190700015,17193158
344,21443,2566,4255,59,1921,190766683,17193158
345,21498,2577,4248,58,1921,190831287,17193158
346,21453,2572,4232,57,1921,190900323,17193158
347,21470,2569,4232,54,1921,190971226,17193158
348,21350,2688,4220,59,1921,191049302,17193158
349,21387,2590,4226,55,1921,191124555,17193158
350,21367,2570,4218,54,1921,191199120,17193158
351,21262,2571,4182,54,1921,191269165,17193158
352,21244,2571,4170,56,1921,191342772,17193158
353,21322,2569,4157,59,1921,191423308,17193158
354,21467,2568,4166,61,1921,191505072,17193158
355,21579,2568,4187,62,1921,191579722,17193158
356,21604,2567,4211,60,1921,191651705,17193158
357,21586,2553,4259,60,1921,191722481,17193158
358,21651,2568,4310,61,1921,191794149,17193158
360,21672,2568,4324,58,1921,191861001,17193158
361,21664,2568,4328,60,1921,191916267,17193162
362,21692,2567,4338,62,1921,191987728,17193162
363,21595,2664,4316,58,1921,192053109,17193162
364,21639,2587,4332,55,1921,192113293,17193162
365,21675,2565,4347,56,1921,192181435,17193162
366,21694,2567,4349,58,1921,192251606,17193162
367,21703,2568,4344,56,1921,192324931,17193162
368,21588,2568,4333,55,1921,192395669,17193162
369,21595,2568,4337,62,1921,192457536,17193162
370,21570,2566,4334,61,1921,192513025,17193162
371,21574,2568,4344,63,1921,192574481,17193162
372,21652,2567,4390,59,1921,192640477,17193162
374,21704,2567,4399,55,1921,192694686,17193162
375,21691,2566,4398,56,1921,192759455,17193162
376,21741,2568,4425,55,1921,192826000,17193162
377,21735,2568,4439,62,1921,192892937,17193162
378,21623,2665,4424,55,1921,192953522,17193162
379,21822,2589,4431,61,1921,193017687,17193162
380,21822,2568,4436,56,1921,193088886,17193162
381,21821,2554,4439,59,1921,193148630,17193162
382,21790,2567,4433,56,1921,193209287,17193162
383,21729,2568,4432,61,1921,193276052,17193162
384,21777,2568,4450,57,1921,193343926,17193162
385,21755,2567,4429,56,1921,193410948,17193162
386,21707,2569,4424,55,1921,193483305,17193162
387,21698,2571,4424,58,1921,193548959,17193162
388,21744,2569,4468,57,1921,193632420,17193162
390,21749,2568,4473,57,1921,193710077,17193162
391,21749,2569,4473,62,1921,193790284,17193162
392,21758,2567,4490,57,1921,193866790,17193162
393,21616,2663,4468,58,1921,193935135,17193162
394,21605,2588,4476,59,1921,194007946,17193162
395,21635,2568,4494,62,1921,194078058,17193162
396,21651,2567,4506,60,1921,194145855,17193162
397,21660,2569,4513,60,1921,194217977,17193162
398,21654,2569,4489,56,1921,194295740,17193162
399,21705,2569,4508,60,1921,194370351,17193162
400,21737,2567,4521,57,1921,194444080,17193162
401,21769,2568,4543,62,1921,194516961,17193162
402,21745,2567,4541,62,1921,194578139,17193162
403,21617,2568,4516,61,1921,194641707,17193162
404,21403,2566,4432,63,1921,194698442,17193162
405,21314,2568,4427,57,1921,194769041,17193162
407,21182,2567,4388,59,1921,194838733,17193162
408,21094,2664,4368,58,1921,194899351,17193162
409,21138,2589,4387,61,1921,194959149,17193162
410,21065,2569,4295,61,1921,195018587,17193162
411,20991,2570,4277,54,1921,195074303,17193162
412,21028,2568,4286,60,1921,195141717,17193162
413,21428,2566,4281,58,1921,195213454,17193162
414,21442,2566,4279,61,1921,195287794,17193162
415,21316,2734,4227,54,1921,195360874,17193162
416,21400,2640,4270,57,1921,195433075,17193162
417,21518,2590,4376,57,1921,195505345,17193162
418,21585,2575,4371,57,1921,195563866,17193162
419,21565,2574,4362,55,1921,195627558,17193162
420,21556,2510,4355,58,1921,195692575,17193162
422,21604,2567,4365,57,1921,195769697,17193162
423,21591,2702,4382,56,1921,195839681,17193162
424,21633,2638,4418,58,1921,195909887,17193162
425,21655,2561,4411,54,1921,195985603,17193162
426,21647,2576,4408,56,1921,196059969,17193162
427,21658,2569,4407,60,1921,196131870,17193162
428,21652,2568,4398,61,1921,196202829,17193162
429,21612,2569,4378,62,1921,196262251,17193162
430,21754,2574,4400,57,1921,196334785,17193162
431,21756,2562,4401,57,1921,196401364,17193162
432,21736,2575,4400,57,1921,196476848,17193162
433,21725,2568,4397,55,1921,196552666,17193162
434,21732,2569,4368,60,1921,196626180,17193162
435,21716,2568,4371,54,1921,196697830,17193162
436,21698,2575,4371,56,1921,196769384,17193162
437,21683,2687,4371,32,1921,196843688,17193162
438,21619,2595,4395,55,1921,196907880,17193162
440,21618,2574,4404,58,1921,196988075,17193162
441,21635,2575,4406,62,1921,197057273,17193162
442,21628,2569,4402,56,1921,197139525,17193162
443,21704,2568,4425,62,1921,197205876,17193162
444,21761,2554,4433,61,1921,197274166,17193162
445,21809,2567,4470,55,1921,197337577,17193162
446,21761,2575,4464,56,1921,197395828,17193162
447,21742,2555,4467,55,1921,197450583,17193162
448,21765,2567,4494,60,1921,197510007,17193162
449,21803,2574,4500,62,1921,197580797,17193162
450,21784,2569,4464,57,1921,197654877,17193162
451,21768,2574,4457,58,1921,197731340,17193162
452,21788,2572,4450,58,1921,197801830,17193162
453,21593,2689,4419,60,1921,197871907,17193162
454,21595,2594,4410,59,1921,197941369,17193162
455,21610,2566,4403,60,1921,198008168,17193162
457,21646,2568,4414,57,1921,198077367,17193162
458,21710,2568,4416,59,1921,198151211,17193162
459,21748,2567,4411,62,1921,198224895,17193162
460,21792,2567,4429,56,1921,198289003,17193162
461,21835,2567,4459,62,1921,198365676,17193162
462,21844,2567,4464,60,1921,198426865,17193162
463,21993,2565,4492,54,1921,198500343,17193162
464,22082,2567,4490,62,1921,198569438,17193162
465,22072,2565,4491,61,1921,198637544,17193162
466,22063,2567,4490,57,1921,198706510,17193162
467,22064,2567,4494,60,1921,198786898,17193162
468,21945,2661,4465,56,1921,198857582,17193162
469,21956,2587,4462,59,1921,198938272,17193162
470,21976,2566,4460,58,1921,199024209,17193162
471,21770,2566,4430,58,1921,199097750,17193162
472,21725,2565,4398,59,1921,199167889,17193162
