t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
156,22653,2525,4089,59,1929,146787160,17193071
157,22687,2523,4114,58,1929,146864742,17193071
159,22671,2522,4109,55,1929,146936317,17193071
160,22671,2523,4109,63,1929,147005811,17193071
161,22553,2509,4106,59,1929,147078695,17193071
162,22383,2521,4042,60,1929,147136136,17193071
163,22176,2522,3983,54,1929,147202067,17193071
164,22125,2523,3979,60,1929,147267016,17193071
165,21861,2522,3947,60,1929,147344511,17193071
166,21801,2522,3942,56,1929,147402659,17193071
167,21797,2522,3926,54,1929,147472778,17193071
168,21823,2521,3929,57,1929,147535514,17193071
170,21566,2523,3854,60,1929,147607837,17193071
171,21721,2526,3840,62,1929,147686974,17193071
172,21669,2525,3861,57,1929,147770620,17193071
173,21570,2477,3879,55,1929,147845673,17193071
174,21447,2527,3872,57,1929,147923746,17193071
176,21400,2529,3871,61,1929,148002708,17193071
177,21199,2520,3908,56,1929,148057300,17193071
178,20681,2587,3933,56,1929,148090649,17193071
179,20637,2518,3959,55,1929,148140435,17193071
180,20335,2525,3921,60,1929,148174872,17193071
182,19885,2754,3857,61,1929,148216789,17193071
183,19837,2673,3857,56,1929,148268437,17193071
184,19608,2736,3849,56,1929,148304841,17193071
185,19658,2676,3852,58,1929,148358237,17193071
186,19742,2630,3844,56,1929,148422335,17193071
187,20092,2631,3915,57,1929,148494397,17193071
188,20271,2631,3958,58,1929,148563450,17193071
189,20413,2631,3978,61,1929,148637693,17193071
190,20570,2631,4059,61,1929,148711401,17193071
191,20722,2607,4140,60,1929,148781321,17193071
192,21043,2607,4281,62,1929,148853712,17193071
193,21150,2607,4329,60,1929,148925858,17193071
194,21219,2607,4382,62,1929,148996092,17193071
196,21333,2606,4440,61,1929,149076807,17193071
197,21440,2606,4480,56,1929,149146732,17193071
198,21681,2606,4509,62,1929,149216967,17193071
199,21719,2606,4522,62,1929,149292744,17193071
200,21769,2606,4523,61,1929,149366326,17193071
201,21792,2605,4555,55,1929,149448389,17193071
202,21775,2606,4548,61,1929,149528740,17193071
203,21794,2607,4575,54,1929,149606118,17193071
204,21744,2607,4548,58,1929,149682507,17193071
205,21735,2611,4539,58,1929,149764713,17193071
206,21715,2611,4501,61,1929,149833748,17193071
207,21626,2609,4374,62,1929,149899646,17193071
209,21606,2609,4364,57,1929,149971821,17193071
210,21597,2608,4359,58,1929,150032061,17193071
211,21630,2607,4361,60,1929,150099339,17193071
212,21525,2606,4195,62,1929,150166344,17193071
213,21543,2606,4192,56,1929,150249364,17193071
214,21529,2607,4199,59,1929,150320184,17193071
215,21546,2605,4214,56,1929,150395145,17193071
216,21602,2604,4255,54,1929,150466073,17193071
217,21623,2604,4262,58,1929,150536367,17193071
218,21654,2603,4273,57,1929,150605550,17193071
219,21701,2602,4292,63,1929,150677939,17193071
220,21705,2602,4291,54,1929,150753538,17193071
221,21841,2599,4208,56,1929,150820880,17193071
222,21888,2597,4244,60,1929,150899955,17193071
223,21936,2596,4306,54,1929,150972464,17193071
224,21976,2595,4338,56,1929,151038425,17193071
225,22021,2593,4350,61,1929,151101610,17193071
226,22105,2592,4449,60,1929,151165882,17193071
228,22108,2591,4444,61,1929,151243228,17193071
229,22078,2591,4436,58,1929,151325310,17193071
230,21990,2590,4422,57,1929,151405886,17193071
231,21796,2589,4391,54,1929,151485075,17193071
232,21827,2588,4396,62,1929,151561708,17193071
233,21851,2588,4395,54,1929,151635795,17193071
234,21874,2588,4396,58,1929,151703087,17193071
235,21871,2587,4385,56,1929,151772193,17193071
236,21912,2587,4370,55,1929,151855781,17193071
237,21904,2586,4360,59,1929,151927845,17193071
238,21920,2587,4375,55,1929,152003442,17193071
239,21941,2587,4404,57,1929,152071580,17193071
240,21942,2586,4410,59,1929,152137982,17193071
241,21921,2586,4378,77,1929,152207049,17193071
242,21964,2586,4378,59,1929,152278318,17193071
243,21969,2586,4393,54,1929,152350900,17193071
244,21944,2585,4384,59,1929,152422543,17193071
245,21943,2585,4380,56,1929,152494503,17193071
247,21904,2584,4338,62,1929,152566442,17193071
248,21896,2584,4332,59,1929,152642898,17193071
249,21888,2583,4325,54,1929,152714286,17193071
250,21870,2584,4324,56,1929,152786480,17193071
251,21880,2584,4329,57,1929,152841721,17193071
252,21926,2582,4349,54,1929,152904574,17193071
253,21921,2582,4367,60,1929,152969079,17193071
254,21938,2583,4364,56,1929,153033897,17193071
255,21939,2583,4365,59,1929,153104952,17193071
256,21982,2583,4393,57,1929,153170485,17193071
257,22067,2583,4458,63,1929,153253427,17193071
258,22101,2583,4482,60,1929,153339553,17193071
259,22041,2583,4463,57,1929,153415130,17193071
260,22029,2583,4461,55,1929,153486550,17193071
261,22024,2583,4455,58,1929,153564246,17193071
262,21963,2586,4416,62,1929,153635284,17193071
263,21860,2583,4378,57,1929,153704860,17193071
264,21826,2583,4365,58,1929,153780607,17193071
266,21791,2585,4358,55,1929,153856315,17193071
267,21791,2584,4359,55,1929,153931454,17193071
268,21725,2582,4334,57,1929,154003524,17193071
269,21737,2582,4342,61,1929,154069338,17193071
270,21787,2581,4354,54,1929,154143312,17193071
271,21841,2581,4373,55,1929,154218591,17193071
272,21889,2581,4412,57,1929,154287693,17193071
273,21991,2580,4366,61,1929,154366558,17193071
274,21953,2565,4363,59,1929,154447233,17193071
275,21967,2582,4367,61,1929,154517882,17193071
276,22011,2582,4382,55,1929,154591897,17193071
277,22008,2581,4371,57,1929,154662937,17193071
278,22058,2581,4403,55,1929,154729488,17193071
279,22074,2580,4416,57,1929,154790082,17193071
280,22087,2580,4419,56,1929,154867178,17193071
281,22083,2580,4428,56,1929,154938503,17193071
283,22137,2580,4456,56,1929,155004326,17193071
284,22121,2578,4467,57,1929,155071529,17193071
285,22139,2578,4483,58,1929,155133040,17193071
286,22137,2578,4483,55,1929,155209189,17193071
287,22129,2578,4470,62,1929,155280031,17193071
288,22144,2578,4476,61,1929,155363745,17193071
289,22108,2577,4455,57,1929,155442865,17193071
290,22033,2579,4435,54,1929,155515377,17193071
291,21812,2577,4362,57,1929,155591506,17193071
292,21789,2579,4356,62,1929,155674499,17193071
293,21784,2578,4356,56,1929,155751820,17193071
294,21806,2578,4343,58,1929,155826081,17193071
295,21840,2578,4348,61,1929,155908611,17193071
296,21904,2578,4348,54,1929,155977138,17193071
297,21920,2578,4363,55,1929,156049645,17193071
298,21943,2577,4380,55,1929,156117556,17193071
299,21957,2578,4388,57,1929,156190989,17193071
301,21972,2578,4398,58,1929,156262652,17193071
302,22013,2578,4428,57,1929,156338144,17193071
303,22076,2578,4424,59,1929,156414354,17193071
304,22044,2576,4406,58,1929,156486553,17193071
305,22003,2577,4398,55,1929,156567528,17193071
306,22014,2576,4399,57,1929,156635819,17193071
307,22012,2576,4396,57,1929,156713489,17193071
308,22020,2576,4398,57,1929,156784900,17193071
309,21996,2576,4372,61,1929,156848541,17193071
310,22001,2575,4365,55,1929,156911168,17193071
311,22004,2578,4371,58,1929,156987640,17193071
312,22068,2577,4419,63,1929,157063739,17193071
313,22076,2577,4456,64,1929,157136341,17193071
314,22072,2576,4457,59,1929,157215061,17193071
315,22096,2576,4475,60,1929,157285602,17193071
316,22090,2576,4464,61,1929,157361798,17193071
317,22106,2576,4466,55,1929,157443515,17193071
318,22119,2576,4475,57,1929,157515884,17193071
319,22119,2576,4472,60,1929,157586395,17193071
321,22128,2576,4490,56,1929,157658599,17193071
322,22127,2576,4488,55,1929,157727857,17193071
323,22133,2576,4492,59,1929,157806105,17193071
324,22089,2575,4485,55,1929,157879722,17193071
325,22088,2575,4493,58,1929,157953468,17193071
326,22063,2575,4486,62,1929,158031218,17193071
327,22053,2575,4487,60,1929,158104464,17193071
328,22060,2575,4497,55,1929,158177971,17193071
329,22052,2574,4495,55,1929,158246169,17193071
330,22031,2575,4468,58,1929,158311654,17193071
331,22056,2574,4476,58,1929,158379493,17193071
332,22037,2576,4446,58,1929,158451189,17193071
333,22044,2577,4445,55,1929,158522201,17193071
334,22035,2576,4442,64,1929,158601933,17193071
335,22033,2576,4438,55,1929,158682571,17193071
336,22025,2575,4440,72,1929,158763185,17193071
337,22043,2575,4440,58,1929,158836307,17193071
338,22058,2575,4444,60,1929,158913065,17193071
339,22048,2575,4439,61,1929,158990183,17193071
341,22058,2575,4447,56,1929,159058219,17193071
342,22097,2575,4472,56,1929,159122641,17193071
343,22124,2575,4502,59,1929,159193797,17193071
344,22109,2575,4499,57,1929,159269233,17193071
345,22136,2575,4512,54,1929,159348017,17193071
346,22137,2574,4516,62,1929,159426089,17193071
347,22143,2574,4517,58,1929,159500397,17193071
348,22138,2574,4514,56,1929,159572923,17193071
349,22146,2574,4516,61,1929,159645564,17193071
350,22118,2574,4509,58,1929,159720288,17193071
351,22128,2574,4515,63,1929,159794104,17193071
352,21905,2576,4486,54,1929,159870884,17193071
353,21865,2576,4459,58,1929,159940276,17193071
354,21849,2575,4447,57,1929,160015261,17193071
355,21853,2576,4446,54,1929,160092735,17193071
356,21908,2576,4443,58,1929,160170188,17193071
357,21903,2575,4379,59,1929,160248321,17193071
358,21912,2575,4378,60,1929,160309384,17193071
359,21896,2575,4386,60,1929,160372243,17193071
361,21891,2575,4384,58,1929,160445548,17193071
362,21875,2575,4358,59,1929,160515623,17193071
363,21859,2574,4357,56,1929,160583225,17193071
364,21924,2573,4363,61,1929,160655312,17193071
365,21952,2573,4384,60,1929,160736761,17193071
366,21941,2574,4382,58,1929,160804743,17193071
367,21987,2574,4432,58,1929,160874085,17193071
368,22004,2574,4430,54,1929,160949945,17193071
369,22001,2574,4439,56,1929,161013873,17193071
370,22036,2574,4440,58,1929,161085821,17193071
371,22044,2574,4454,56,1929,161152752,17193071
372,22057,2576,4470,60,1929,161218646,17193071
373,22074,2576,4496,59,1929,161278984,17193071
374,22056,2575,4467,57,1929,161345843,17193071
375,22025,2575,4469,61,1929,161404340,17193071
376,22053,2575,4488,58,1929,161471177,17193071
377,22045,2575,4489,54,1929,161545150,17193071
378,22012,2575,4486,61,1929,161610414,17193071
379,22029,2575,4488,57,1929,161675032,17193071
381,22047,2576,4496,55,1929,161748650,17193071
382,22035,2575,4502,57,1929,161809126,17193071
383,22045,2574,4502,58,1929,161877592,17193071
384,22069,2574,4529,58,1929,161944474,17193071
385,22034,2574,4535,58,1929,162009587,17193071
386,21999,2577,4530,57,1929,162079641,17193071
387,21990,2577,4539,56,1929,162159126,17193071
388,21935,2577,4521,56,1929,162240235,17193071
389,21934,2575,4502,59,1929,162320715,17193071
390,21947,2575,4503,60,1929,162399583,17193071
391,21940,2576,4470,61,1929,162475147,17193071
392,21927,2575,4447,59,1929,162541760,17193071
393,21960,2575,4445,55,1929,162616982,17193071
394,21973,2575,4448,60,1929,162690542,17193071
396,21931,2575,4413,59,1929,162757207,17193071
397,21943,2574,4407,58,1929,162825354,17193071
398,21952,2575,4408,63,1929,162907659,17193071
399,21967,2572,4415,58,1929,162982172,17193071
400,22068,2571,4244,60,1929,163066512,17193071
401,22076,2570,4244,61,1929,163138758,17193071
402,22052,2571,4248,56,1929,163205763,17193071
403,22101,2570,4309,60,1929,163269164,17193071
404,22034,2571,4300,61,1929,163332428,17193071
405,21947,2571,4286,57,1929,163401099,17193071
406,21990,2572,4310,60,1929,163472411,17193071
407,22010,2572,4322,61,1929,163539821,17193071
408,22031,2572,4335,56,1929,163603422,17193071
409,22051,2572,4330,59,1929,163656295,17193071
410,22089,2572,4338,59,1929,163728813,17193071
411,22113,2571,4356,61,1929,163800319,17193071
412,21972,2572,4337,61,1929,163875930,17193071
413,21987,2572,4346,59,1929,163944176,17193071
415,22005,2571,4349,61,1929,164016235,17193071
416,21990,2570,4340,57,1929,164095331,17193071
417,21986,2570,4310,59,1929,164161786,17193071
418,22069,2570,4331,56,1929,164229109,17193071
419,22047,2570,4320,57,1929,164296399,17193071
420,22072,2570,4335,58,1929,164368038,17193071
421,22069,2570,4333,57,1929,164438585,17193071
422,22044,2570,4299,56,1929,164511278,17193071
423,22060,2571,4304,61,1929,164587970,17193071
424,22022,2570,4287,59,1929,164659775,17193071
425,22020,2572,4271,57,1929,164726100,17193071
426,22002,2554,4270,59,1929,164802405,17193071
427,22071,2571,4296,56,1929,164876772,17193071
428,22106,2571,4300,57,1929,164952261,17193071
429,22113,2571,4309,57,1929,165026745,17193071
430,22140,2571,4329,58,1929,165092725,17193071
431,22141,2571,4324,61,1929,165168555,17193071
432,22163,2571,4350,62,1929,165244060,17193071
434,22154,2571,4347,60,1929,165318728,17193071
435,22190,2571,4359,57,1929,165386281,17193071
436,22204,2570,4361,58,1929,165460396,17193071
437,22116,2573,4373,58,1929,165526057,17193071
438,22055,2573,4359,56,1929,165606672,17193071
439,21999,2573,4355,62,1929,165673450,17193071
440,21865,2577,4346,60,1929,165739955,17193071
441,21828,2577,4347,57,1929,165793886,17193071
442,21808,2578,4342,59,1929,165856683,17193071
443,21774,2577,4335,55,1929,165920756,17193071
444,21788,2577,4342,60,1929,165979552,17193071
445,21854,2578,4346,58,1929,166035959,17193071
446,21848,2578,4367,59,1929,166101879,17193071
448,21871,2561,4378,57,1929,166185728,17193071
449,21874,2578,4383,56,1929,166257420,17193071
450,21873,2577,4380,55,1929,166334515,17193071
451,21860,2577,4379,62,1929,166405726,17193071
452,21916,2559,4347,59,1929,166477741,17193071
453,21975,2576,4357,56,1929,166556112,17193071
454,22025,2576,4372,57,1929,166627719,17193071
455,22035,2576,4369,58,1929,166692321,17193071
456,22064,2577,4377,58,1929,166766155,17193071
457,22053,2577,4361,57,1929,166843230,17193071
458,22073,2577,4367,62,1929,166908994,17193071
459,22051,2578,4345,62,1929,166982066,17193071
460,22032,2578,4339,53,1929,167048687,17193071
461,22030,2578,4328,57,1929,167118127,17193071
462,22050,2578,4325,61,1929,167191709,17193071
463,22055,2578,4338,60,1929,167268372,17193071
464,22075,2578,4345,62,1929,167345116,17193071
466,22059,2578,4346,58,1929,167418736,17193071
467,22010,2577,4349,56,1929,167500341,17193071
468,22033,2578,4367,59,1929,167579244,17193071
469,22025,2578,4366,56,1929,167655952,17193071
