t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
50,21380,2537,5140,58,1923,301947722,17193230
52,21504,2524,5138,56,1923,302007390,17193230
53,21418,2537,5097,61,1923,302076282,17193230
54,21422,2537,5082,59,1923,302146563,17193230
55,21439,2537,5073,63,1923,302214901,17193230
56,21568,2479,5111,59,1923,302274491,17193230
57,21504,2538,5106,57,1923,302349228,17193230
58,21498,2537,5099,59,1923,302406922,17193230
59,21475,2537,5085,61,1923,302474297,17193230
60,21468,2536,5081,54,1923,302550522,17193230
61,21468,2536,5078,59,1923,302633893,17193230
62,21531,2523,5278,59,1923,302680017,17193230
63,21504,2537,5207,57,1923,302739733,17193230
64,21563,2536,5155,60,1923,302798606,17193230
65,21551,2537,5151,57,1923,302865357,17193230
66,21531,2537,5147,57,1923,302949600,17193230
68,21499,2523,5137,62,1923,303023860,17193230
69,21499,2536,5136,56,1923,303090878,17193230
70,21493,2536,5133,56,1923,303155728,17193230
71,21484,2536,5117,54,1923,303219234,17193230
72,21467,2536,5161,64,1923,303259334,17193230
73,21470,2535,5123,57,1923,303325630,17193230
74,21460,2535,5115,56,1923,303409288,17193230
75,21447,2535,5107,58,1923,303487503,17193230
76,21430,2537,5083,58,1923,303558955,17193230
77,21514,2536,5210,63,1923,303609197,17193230
78,21460,2478,5185,58,1923,303681141,17193230
79,21394,2536,5158,56,1923,303773938,17193230
80,21276,2550,5110,55,1923,303855988,17193230
81,21285,2477,5098,62,1923,303932054,17193230
82,21288,2537,5092,55,1923,304012660,17193230
83,21302,2541,5090,46,1923,304091987,17193230
84,21459,2537,5245,61,1923,304136864,17193230
86,21461,2523,5174,55,1923,304198317,17193230
87,21427,2536,5163,59,1923,304285807,17193230
88,21369,2536,5148,59,1923,304373525,17193230
89,21375,2536,5137,56,1923,304446350,17193230
90,21368,2536,5132,61,1923,304526341,17193230
91,21355,2523,5123,58,1923,304607458,17193230
92,21483,2536,5262,56,1923,304683299,17193230
93,21497,2536,5216,57,1923,304758344,17193230
94,21489,2536,5210,55,1923,304824858,17193230
95,21475,2523,5204,59,1923,304912727,17193230
96,21466,2536,5198,59,1923,304981337,17193230
97,21507,2536,5342,56,1923,305038228,17193230
98,21521,2536,5290,57,1923,305106502,17193230
99,21505,2476,5265,57,1923,305192770,17193230
100,21496,2536,5260,58,1923,305268905,17193230
101,21494,2536,5248,55,1923,305346975,17193230
102,21411,2535,5128,55,1923,305434960,17193230
104,21611,2532,4863,54,1923,305518949,17193230
105,21567,2532,4827,63,1923,305602737,17193230
106,21560,2532,5056,64,1923,305647486,17193230
107,21666,2532,4980,59,1923,305715249,17193230
108,21579,2532,4939,59,1923,305787118,17193230
109,21440,2520,4901,62,1923,305847551,17193230
110,21347,2533,4885,57,1923,305908942,17193230
111,21315,2533,4872,55,1923,305978415,17193230
112,21352,2520,4920,60,1923,306049821,17193230
113,21418,2533,4923,58,1923,306125252,17193230
114,21448,2532,4918,57,1923,306198443,17193230
115,21460,2532,4915,55,1923,306257473,17193230
116,21459,2532,4906,58,1923,306332413,17193230
117,21449,2460,4903,63,1923,306396384,17193230
119,21670,2533,5022,57,1923,306446560,17193230
120,21683,2532,5009,55,1923,306514240,17193230
121,21641,2533,4988,55,1923,306591698,17193230
122,21624,2532,4978,53,1923,306677881,17193230
123,21617,2473,4973,59,1923,306764886,17193230
124,21607,2533,4967,59,1923,306842138,17193230
125,21618,2532,5012,59,1923,306919867,17193230
126,21542,2532,5064,63,1923,306976891,17193230
127,21525,2532,5008,61,1923,307051401,17193230
128,21496,2532,4990,59,1923,307130073,17193230
129,21504,2532,4986,62,1923,307184271,17193230
130,21560,2474,5012,59,1923,307258110,17193230
