t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
67,20670,2817,4659,56,1922,274210466,17193230
68,20598,2760,4680,57,1922,274297830,17193230
69,20540,2764,4682,53,1922,274375279,17193230
70,20485,2779,4674,62,1922,274448648,17193230
71,20496,2720,4677,56,1922,274539703,17193230
72,20457,2797,4681,55,1922,274624581,17193230
73,20501,2709,4692,54,1922,274695250,17193230
74,20468,2684,4682,56,1922,274768780,17193230
75,20335,2639,4670,58,1922,274846995,17193230
77,20166,2757,4587,54,1922,274920513,17193230
78,19860,3053,4568,14,1922,275010519,17193230
79,19716,2990,4569,51,1922,275077357,17193230
80,19840,2848,4543,57,1922,275154375,17193230
81,20069,2620,4549,57,1922,275238422,17193230
82,20155,2579,4474,59,1922,275324163,17193230
83,20293,2506,4468,60,1922,275415949,17193230
84,20472,2375,4538,52,1922,275505833,17193230
85,20729,2375,4638,59,1922,275605674,17193230
86,20903,2375,4715,55,1922,275713378,17193230
87,21134,2388,4780,57,1922,275795010,17193230
88,21077,2388,4709,60,1922,275891807,17193230
89,21282,2386,4753,56,1922,275994043,17193230
90,21316,2373,4771,53,1922,276095716,17193230
92,21322,2373,4742,60,1922,276178682,17193230
93,21414,2373,4789,56,1922,276262199,17193230
94,21345,2498,4738,54,1922,276352091,17193230
95,21369,2387,4726,63,1922,276454367,17193230
96,21455,2386,4784,57,1922,276545948,17193230
97,21534,2371,4834,54,1922,276642469,17193230
98,21506,2371,4820,62,1922,276734189,17193230
99,21740,2370,4947,58,1922,276834166,17193230
100,21740,2383,4957,54,1922,276917800,17193230
101,21734,2383,4957,54,1922,277004215,17193230
102,21730,2370,4959,56,1922,277090852,17193230
103,21749,2370,4975,57,1922,277170939,17193230
104,21748,2370,4970,59,1922,277243890,17193230
105,21729,2383,4968,61,1922,277329484,17193230
106,21641,2495,4919,59,1922,277414552,17193230
108,21291,2508,4773,62,1922,277489615,17193230
109,20779,2581,4660,59,1922,277559557,17193230
110,20573,2587,4576,56,1922,277606186,17193230
111,20331,2602,4558,54,1922,277679793,17193230
112,20210,2621,4579,62,1922,277758371,17193230
113,20466,2453,4616,62,1922,277842574,17193230
114,20100,2868,4701,62,1922,277905295,17193230
115,20387,2528,4723,54,1922,277989971,17193230
116,20621,2521,4797,56,1922,278073376,17193230
117,20584,2714,4815,54,1922,278143429,17193230
118,20657,2602,4824,53,1922,278230281,17193230
119,21093,2530,4764,51,1922,278334950,17193230
120,20950,2529,4664,56,1922,278424562,17193230
122,20919,2529,4653,59,1922,278498754,17193230
123,20956,2514,4657,56,1922,278577963,17193230
124,20996,2563,4676,57,1922,278656921,17193230
125,20991,2560,4608,57,1922,278739040,17193230
